Theta1,Theta2,Theta3,x1,y1,z1,MaxError1,x2,y2,z2,MaxError2,x3,y3,z3,MaxError3,x4,y4,z4,MaxError4,x5,y5,z5,MaxError5,x6,y6,z6,MaxError6,x7,y7,z7,MaxError7,x8,y8,z8,MaxError8,x9,y9,z9,MaxError9,x10,y10,z10,MaxError10
-40.0,-40.0,0.0,98.53668784294862,170.76398300102727,-658.960451683762,0.051890239023375063,98.48494351021142,170.76779324726692,-658.9596220505078,0.10378130025025226,98.43319834272401,170.77160285956833,-658.9587901190255,0.15567318406232022,98.3814523405498,170.77541183787582,-658.9579558891837,0.20756589047679969,98.32970550375265,170.77922018213349,-658.9571193608505,0.25945941951046775,98.27795783239651,170.7830278922855,-658.9562805338942,0.31135377118002433,98.22620932654489,170.78683496827597,-658.9554394081836,0.3632489455026094,98.174459986262,170.79064141004946,-658.954595983587,0.4151449424947196,98.12270981161136,170.7944472175498,-658.9537502599727,0.4670417621734721,98.0709588026567,170.79825239072125,-658.9529022372088,0.518939404555851
-40.0,-40.0,4.0,110.5735501887079,191.6119968406105,-659.5257420161352,0.0514893662789942,110.52222322560584,191.61608670647223,-659.5255104072171,0.10297953800133686,110.4708953847149,191.62017588505444,-659.5252765681723,0.1544705401709825,110.41956666608962,191.62426437629645,-659.5250404988695,0.20596237280981056,110.36823706978554,191.628352180138,-659.5248021991777,0.25745503593880487,110.31690659585774,191.63243929651887,-659.5245616689655,0.30894852957936364,110.26557524436112,191.6365257253785,-659.5243189081019,0.36044285375310625,110.21424301535112,191.64061146665682,-659.5240739164554,0.41193800848110823,110.16290990888277,191.6446965202933,-659.5238266938952,0.46343399378485767,110.11157592501094,191.64878088622737,-659.5235772402899,0.514930809686004
-40.0,-40.0,8.0,123.05215965083688,213.0400804523889,-659.4468284476428,0.051081007037248945,123.08138417708025,212.99818591879074,-659.4471877806864,0.10216284331173142,123.11060852375157,212.9562902203689,-659.4475449547024,0.15324551698810776,123.13983269077157,212.91439335713082,-659.4478999695601,0.20432902809258638,123.16905667806124,212.87249532908484,-659.4482528251294,0.25541337665071295,123.19828048554089,212.83059613623882,-659.4486035212803,0.3064985626881153,123.22750411313162,212.78869577860067,-659.4489520578826,0.35758458623082223,123.2567275607538,212.74679425617836,-659.4492984348055,0.40867144730440214,123.28595082832845,212.7048915689802,-659.4496426519196,0.45975914593453443,123.31517391577628,212.66298771701364,-659.4499847090939,0.5108476821474367
-40.0,-40.0,12.0,135.80053474450625,235.12142774432346,-658.6658053480096,0.050663353652688196,135.82976468263251,235.08005648007824,-658.6667480366738,0.10132753673602615,135.85899441943275,235.03868399326322,-658.6676886404476,0.1519925631983781,135.88822395482873,234.99731028387686,-658.6686271592026,0.20265843307002343,135.91745328874202,234.95593535191782,-658.66956359281,0.25332514638095743,135.94668242109395,234.91455919738502,-658.6704979411415,0.3039927031608522,135.97591135180602,234.87318182027633,-658.6714302040679,0.3546611034403303,136.00514008079946,234.83180322059087,-658.6723603814605,0.4053303472488707,136.03436860799596,234.7904233983271,-658.6732884731907,0.45600043461673606,136.06359693331706,234.74904235348365,-658.6742144791299,0.506671365574022
-40.0,-40.0,16.0,148.80721741947758,257.8331079038712,-657.1241310990384,0.0502346835402287,148.75724357566077,257.8379983610081,-657.1256488662682,0.10047018146394521,148.70726873686925,257.8428879879633,-657.1271646257716,0.15070652770176185,148.65729290313232,257.84777678466463,-657.1286783774223,0.20094372228821467,148.60731607447997,257.85266475103975,-657.1301901210936,0.25118176525710034,148.55733825094183,257.8575518870159,-657.1316998566588,0.30142065664257073,148.50735943254736,257.86243819252064,-657.1332075839911,0.35166039647896374,148.45737961932667,257.86732366748186,-657.1347133029642,0.40190098480005465,148.40739881130892,257.8722083118264,-657.1362170134508,0.45214242164042595,148.35741700852392,257.8770921254823,-657.1377187153249,0.5023847070341738
-40.0,-40.0,20.0,162.2166348677697,281.0583101411313,-654.7628040865658,0.04979339352396621,162.16715154236329,281.0634601363874,-654.7648877870101,0.09958760754189695,162.11766718760103,281.06860926031555,-654.7669695598536,0.14938267370849292,162.0681818035037,281.0737575128397,-654.7690494049722,0.19917859206246796,162.0186953900932,281.0789048938842,-654.7711273222416,0.24897536264148962,161.969207947391,281.08405140337277,-654.773203311538,0.2987729854835721,161.91971947541816,281.08919704122957,-654.7752773727375,0.34857146062720934,161.87022997419663,281.09434180737884,-654.7773495057158,0.3983707881100345,161.82073944374767,281.09948570174436,-654.7794197103492,0.44817096797032663,161.77124788409256,281.10462872425023,-654.781487986513,0.4979720002463533
-40.0,-40.0,24.0,175.9327916246742,304.81476041031084,-651.522584624122,0.049338053258561214,175.88382108652243,304.8201684781471,-651.525224077568,0.09867695795548675,175.834849487316,304.8255756371217,-651.527861686385,0.14801671748330783,175.78587682706757,304.83098188715536,-651.5304974504519,0.1973573318845924,175.73690310579101,304.83638722816966,-651.5331313696478,0.24669880120077423,175.6879283234997,304.8417916600846,-651.5357634438518,0.29604112547367156,175.63895248020663,304.8471951828215,-651.538393672943,0.34538430474561665,175.58997557592573,304.85259779630155,-651.5410220568007,0.39472833905798593,175.54099761067042,304.85799950044543,-651.5436485953038,0.4440732284526683,175.4920185844539,304.86340029517424,-651.5462732883316,0.4934189729717812
-40.0,-40.0,28.0,189.93736457667163,329.0707209454246,-647.3442603389021,0.04886743906657246,189.8889303765756,329.0763866381642,-647.3474441766398,0.09773571746471872,189.84049508660186,329.0820513883216,-647.350626255404,0.14660485217883382,189.79205870675563,329.0877151958151,-647.3538065750777,0.1954748432547859,189.74362123704265,329.0933780605629,-647.3569851355434,0.24434569073781634,189.69518267746864,329.0990399824832,-647.3601619366841,0.2932173946732892,189.646743028039,329.1047009614939,-647.3633369783824,0.34208995510680607,189.5983022887597,329.1103609975141,-647.3665102605215,0.39096337208359017,189.54986045963616,329.11602009046106,-647.3696817829835,0.4398376456491531,189.50141754067388,329.12167824025323,-647.3728515456517,0.48871277584913747
-40.0,-40.0,32.0,204.20989948205124,353.7907628506093,-642.1689520701827,0.048380352581507365,204.16202628614172,353.79668654225947,-642.1726675962224,0.09676152806386064,204.11415197458984,353.80260926160173,-642.1763814514211,0.14514356011202195,204.0662765473932,353.80853100855217,-642.1800936356663,0.193526448775302,204.0184000045501,353.8144517830266,-642.1838041488444,0.24191019410217532,203.97052234605857,353.82037158494063,-642.1875129908427,0.29029479614152337,203.92264357191658,353.82629041421023,-642.1912201615478,0.3386802549422197,203.87476368212245,353.8322082707515,-642.194925660847,0.3870665705529008,203.82688267667407,353.8381251544799,-642.198629488627,0.4354537430224882,203.77900055556944,353.84404106531133,-642.2023316447747,0.48384177239991893
-40.0,-40.0,36.0,218.72770155338333,378.9355765986343,-635.9384567901419,0.04787571609007202,218.68041496891345,378.94175929080666,-635.9426898591659,0.09575228263968452,218.6331272462624,378.9479409850984,-635.9469213477099,0.1436297047400317,218.58583838542063,378.9541216814236,-635.9511512556661,0.19150798244345188,218.53854838637892,378.960301379696,-635.9553795829256,0.23938711580184513,218.4912572491282,378.96648007982935,-635.9596063293801,0.2872671048670359,218.44396497365895,378.97265778173784,-635.963831494921,0.33514794969135187,218.39667155996253,378.9788344853354,-635.96805507944,0.3830296503262094,218.3493770080292,378.98501019053566,-635.9722770828281,0.430912206824048,218.30208131784997,378.9911848972526,-635.9764975049774,0.47879561923670494
-40.0,-40.0,40.0,233.46574873264413,404.4618218344295,-628.5956234873872,0.04735271315471132,233.41907512608367,404.4682649643446,-628.6003584012194,0.09470626507613043,233.3724003621795,404.4747070750908,-628.6050918268751,0.14206067024674823,233.3257244409148,404.4811481665807,-628.6098237642508,0.1894159287220932,233.27904736227399,404.4875882387266,-628.614554213243,0.23677204055648524,233.2323691262408,404.49402729144094,-628.6192831737487,0.28412900580498146,233.18568973279878,404.5004653246361,-628.6240106456642,0.33148682452271877,233.13900918193207,404.50690233822434,-628.6287366288857,0.37884549676429674,233.09232747362452,404.5133383321182,-628.6334611233103,0.4262050225846841,233.0456446078597,404.51977330623004,-628.6381841288342,0.47356540203901704
-40.0,-40.0,44.0,248.396628942913,430.3220187072451,-620.0847573835044,0.04681054848253414,248.35059525058045,430.3287239582251,-620.089976807726,0.09362191043539154,248.30456038524898,430.33542817313497,-620.095194837697,0.14043412203618696,248.2585243468953,430.34213135188634,-620.1004114733197,0.1872471833430359,248.21248713549687,430.34883349439036,-620.1056267144957,0.2340610944132995,248.16644875103097,430.3555346005583,-620.110840561127,0.28087585530449927,248.12040919347479,430.36223467030163,-620.116053013116,0.3276914660743426,248.07436846280558,430.3689337035315,-620.1212640703642,0.37450792678035294,248.02832655900065,430.37563170015954,-620.1264737327737,0.4213252374801475,247.98228348203716,430.3823286600968,-620.1316820002464,0.46814339823138573
-40.0,-40.0,48.0,263.5645867184334,456.4217101331992,-610.3520473097215,0.04624850775230877,263.5933053833445,456.38590617685793,-610.3577322118599,0.0924978657421025,263.62202373273476,456.35010066998666,-610.3634158149486,0.13874806847444712,263.65074176654196,456.31429361251537,-610.3690981188953,0.18499911600997665,263.67945948470305,456.27848500437455,-610.3747791236079,0.231251008408436,263.70817688715493,456.24267484549455,-610.3804588289938,0.2775037457295765,263.7368939738353,456.20686313580563,-610.3861372349614,0.3237573280338802,263.7656107446809,456.1710498752378,-610.3918143414177,0.37001175538118297,263.79432719962904,456.13523506372184,-610.3974901482708,0.41626702783142755,263.8230433386166,456.0994187011874,-610.4031646554279,0.46252314544482065
-40.0,-40.0,52.0,278.7150902890833,482.83330456974727,-599.346010578557,0.045666233062037494,278.6704185261782,482.84053917019276,-599.3521401890185,0.09133326676766966,278.62574556989745,482.8477727141745,-599.358268596535,0.13700113901068978,278.5810714202063,482.85500520160315,-599.3643958010205,0.18266984985337914,278.53639607706987,482.86223663238934,-599.3705218023883,0.22833939935799216,278.49171954045363,482.8694670064437,-599.3766466005524,0.2740097875865535,278.44704181032256,482.8766963236766,-599.3827701954266,0.3196810146015418,278.4023628866421,482.88392458399886,-599.3888925869247,0.3653530804650345,278.3576827693771,482.89115178732055,-599.3950137749599,0.41102598523946204,278.31300145849315,482.89837793355247,-599.4011337594465,0.45669972898687416
-40.0,-40.0,56.0,294.10810924758596,509.32656478003554,-587.0179492643144,0.04506319592789618,294.1365804637908,509.2922540032394,-587.0245010609458,0.09012721255019006,294.165051361055,509.2579416590275,-587.0310517512517,0.13519206021707747,294.1935219393222,509.22362774732045,-587.0376013351527,0.1802577389931962,294.22199219853474,509.1893122680384,-587.0441498125682,0.22532424894275682,294.25046213863556,509.1549952211025,-587.0506971834184,0.27039159012954994,294.2789317595678,509.1206766064335,-587.0572434476237,0.31545976261796627,294.307401061274,509.0863564239518,-587.0637886051035,0.3605287664720006,294.3358700436974,509.05203467357796,-587.0703326557782,0.40559860175630424,294.3643387067808,509.017711355233,-587.0768755995675,0.45066926853460515
-40.0,-40.0,60.0,309.4867419733156,535.9641682624298,-573.3224114720254,0.04443927294318702,309.51507031723173,535.9306402717091,-573.3293611888656,0.08887934262651258,309.5433983434692,535.8971107133982,-573.3363098961152,0.13332023459633516,309.5717260519744,535.8635795874135,-573.3432575937004,0.1777619489190364,309.6000534426932,535.8300468936717,-573.3502042815473,0.22220448566034176,309.6283805155716,535.79651263209,-573.357149959583,0.26664784488592363,309.65670727055584,535.7629768025848,-573.3640946277337,0.31109202666189323,309.68503370759163,535.7294394050735,-573.3710382859255,0.3555370310535477,309.71335982662504,535.6959004394722,-573.3779809340849,0.39998285812733747,309.74168562760235,535.6623599056979,-573.3849225721386,0.44442950794907543
-40.0,-40.0,64.0,324.8848624456785,562.6355715969926,-558.217650936972,0.04379431795558974,324.9130347431378,562.6028496610851,-558.2249725974266,0.08758941065059031,324.9412067260818,562.5701261628981,-558.2322933447335,0.1313853156382951,324.96937839446036,562.5374011023448,-558.2396131788258,0.17518203298653753,324.9975497482221,562.504674479339,-558.246932099636,0.2189795627619598,325.02572078731697,562.4719462937943,-558.2542501070974,0.26277790503215104,325.05389151169396,562.4392165456238,-558.261567201143,0.3065770598645915,325.0820619213023,562.4064852347415,-558.2688833817053,0.3503770273261433,325.11023201609146,562.3737523610606,-558.2761986487176,0.39417780748437686,325.13840179601095,562.3410179244948,-558.283513002113,0.4379794004067015
-40.0,-40.0,68.0,340.19123135975605,589.3088917394788,-541.6660781603824,0.04312832272687897,340.14960933543,589.3171960290201,-541.6737441347022,0.08625744623775031,340.10798612218275,589.3254992747211,-541.6814092916204,0.12938737084940533,340.0663617199603,589.3338014764968,-541.6890736310766,0.17251809663086265,340.0247361287091,589.3421026342611,-541.6967371530097,0.21564962365039136,339.9831093483762,589.3504027479291,-541.7043998573603,0.25878195197610554,339.9414813789074,589.3587018174151,-541.7120617440672,0.3019150816770454,339.8998522202496,589.3669998426336,-541.7197228130703,0.34504901282122696,339.8582218723493,589.3752968234995,-541.7273830643089,0.3881837454771957,339.81659033515257,589.3835927599267,-541.7350424977228,0.43131927971372624
-40.0,-40.0,72.0,355.5710089547807,615.7878255914836,-523.6346962492751,0.042441567519002465,355.5988282662177,615.7567814245862,-523.6426773358912,0.08488390639768956,355.6266472748307,615.7257357221547,-523.650657699756,0.12732703403306658,355.6544659805763,615.6946884840977,-523.6586373408154,0.16977095049494684,355.6822843834106,615.6636397103243,-523.6666162590155,0.2122156558524626,355.71010248329026,615.6325894007438,-523.6745944543029,0.2546611501750576,355.7379202801714,615.6015375552644,-523.6825719266235,0.29710743353241814,355.76573777401023,615.5704841737955,-523.6905486759232,0.3395545059934674,355.79355496476336,615.5394292562462,-523.6985247021486,0.3820023676278939,355.82137185238685,615.5083728025252,-523.7065000052453,0.42445101850493266
-40.0,-40.0,76.0,370.76966198061245,642.113876191116,-504.09551468152847,0.04173428138952465,370.7972836400462,642.083701039952,-504.10378021147125,0.0834693362202892,370.824905004976,642.0535243744207,-504.11204511183064,0.12520516636410378,370.8525260753622,642.0233461944298,-504.1203093825594,0.16694177189126738,370.88014685116514,641.9931664998869,-504.1285730236105,0.20867915287204133,370.9077673323442,641.9629852906996,-504.1368360349364,0.25041730937608414,370.93538751885967,641.9328025667753,-504.14509841648976,0.292156241473872,370.9630074106714,641.9026183280218,-504.1533601682233,0.3338959492351263,370.99062700773976,641.8724325743468,-504.16162129008984,0.3756364327302049,371.01824631002444,641.8422453056576,-504.16988178204195,0.41737769202919245
-40.0,-40.0,80.0,385.80937120760615,668.1646711976907,-483.02593434668535,0.041007005476917456,385.836780635622,668.1353829544246,-483.0344523100192,0.08201473201890803,385.86418977894346,668.1060932229126,-483.04296973508826,0.12302321939010867,385.89159863753423,668.0768020030607,-483.0514866218515,0.16403246766161164,385.91900721135823,668.0475092947763,-483.06000297026793,0.20504247690366126,385.946415500379,668.018215097966,-483.0685187802969,0.24605324718680063,385.9738235045605,667.9889194125366,-483.07703405189756,0.2870647785818999,386.00123122386617,667.9596222383951,-483.08554878502844,0.3280770711588026,386.02863865826,667.9303235754481,-483.09406297964944,0.3690901249887182,386.05604580770535,667.9010234236022,-483.1025766357187,0.4101039401419705
-40.0,-36.0,-40.0,7.983233634097049,-13.731259492741794,-634.0472104816884,0.055576456331903994,8.011277270737537,-13.683725106535585,-634.0406637942907,0.1111536327647815,8.039321046328578,-13.636190341766651,-634.0341142939076,0.16673153444433533,8.067364960792665,-13.588655198556559,-634.0275619804263,0.22231016134263223,8.095409014051873,-13.54111967702734,-634.021006853734,0.2778895134311682,8.123453206028158,-13.49358377730083,-634.0144489137181,0.3334695906815168,8.15149753664386,-13.446047499498675,-634.0078881602658,0.3890503930656449,8.179542005821006,-13.39851084374316,-634.0013245932646,0.44463192055480166,8.207586613481748,-13.350973810155919,-633.9947582126015,0.5002141731209166,8.235631359548345,-13.303436398858889,-633.9881890181639,0.5557971507356699
-40.0,-36.0,-36.0,16.184942809014647,0.0,-638.3211939485719,0.055060140603386314,16.130190436322582,0.0,-638.3153734656486,0.11012101903182611,16.07543761671898,0.0,-638.309550227894,0.1651826330808495,16.020684350338104,0.0,-638.3037242351917,0.22024498272797138,15.965930637314752,0.0,-638.297895487425,0.275308067950231,15.911176477783467,0.0,-638.2920639844771,0.3303718887249251,15.856421871878535,0.0,-638.2862297262313,0.38543644502960667,15.801666819735376,0.0,-638.2803927125715,0.4405017368406737,15.74691132148782,0.0,-638.2745529433803,0.49556776413621156,15.692155377270879,0.0,-638.2687104185414,0.5506345268930467
-40.0,-36.0,-32.0,24.921773370280782,14.548579256149916,-642.4947771636281,0.05457052579946869,24.867443878247247,14.549058194218048,-642.4896683237816,0.10914179413152755,24.81311388999071,14.549537064596745,-642.4845567860301,0.16371380846584724,24.758783405635675,14.550015867279686,-642.4794425502533,0.21828656878550454,24.704452425307466,14.550494602260656,-642.474325616331,0.2728600750727844,24.650120949131008,14.550973269533397,-642.4692059841432,0.32743432731035305,24.595788977231102,14.551451869091881,-642.4640836535693,0.38200932548104777,24.54145650973337,14.551930400929606,-642.4589586244897,0.4365850695668418,24.48712354676232,14.552408865040583,-642.4538308967835,0.49116155955091145,24.4327900884432,14.552887261418455,-642.4487004703313,0.5457387954155946
-40.0,-36.0,-28.0,34.098841800740104,29.849581025703543,-646.5141354129296,0.05410232726474671,34.04492667181154,29.85050406421317,-646.5097250499355,0.1082054179875944,33.991010997785125,29.851426968650095,-646.5053120455214,0.16230926494982006,33.9370947787762,29.852349739002065,-646.500896399564,0.21641386813948552,33.88317801490066,29.853272375256964,-646.4964781119402,0.27051922754410795,33.82926070627402,29.854194877402435,-646.4920571825265,0.32462534315159536,33.77534285301181,29.855117245426563,-646.4876336111995,0.3787322149498922,33.72142445523028,29.85603947931699,-646.4832073978368,0.43283984292609756,33.66750551304448,29.856961579061455,-646.4787785423139,0.4869482270687304,33.61358602657048,29.85788354464794,-646.4743470445085,0.5410573673651049
-40.0,-36.0,-24.0,43.706048785823064,45.88875929299943,-650.3259730668952,0.0536509630970518,43.65254315082305,45.89009644533044,-650.3222492072243,0.10730269261819016,43.59903692244748,45.891433398590436,-650.3185227628451,0.1609551883371622,43.54553010080226,45.89277015276115,-650.3147937336312,0.21460845024732644,43.49202268599424,45.894106707824825,-650.3110621194571,0.26826247834105527,43.43851467812983,45.89544306376346,-650.3073279201967,0.321917272611234,43.38500607731514,45.89677922055896,-650.303591135724,0.3755728330510092,43.331496883657316,45.89811517819346,-650.2998517659134,0.42922915965250524,43.277987097262375,45.899450936648975,-650.2961098106384,0.48288625240904576,43.224476718237,45.90078649590754,-650.2923652697738,0.5365441113132029
-40.0,-36.0,-20.0,53.73435714658956,62.653657462171985,-653.8771107255891,0.053212322096122526,53.681259459663686,62.6553830182339,-653.8740623792211,0.1064254249274285,53.62816113184619,62.657108311715774,-653.8710115056466,0.15963930351817687,53.57506216323395,62.658833342593844,-653.8679581047373,0.21285395786657801,53.521962553924766,62.66055811084469,-653.8649021763657,0.26606938796990026,53.46886230401603,62.6622826164448,-653.861843720403,0.3192855938258889,53.41576141360481,62.66400685937059,-653.8587827367217,0.37250257543255755,53.36265988278937,62.665730839598524,-653.8557192251936,0.425720332786768,53.309557711666486,62.667454557105074,-653.8526531856905,0.4789388658868992,53.25645490033382,62.66917801186659,-653.8495846180845,0.5321581747304108
-40.0,-36.0,-16.0,64.17536444507101,80.1329035091402,-657.1141519274406,0.05278279584180448,64.12267620553362,80.13499554608566,-657.1117688757514,0.10556637412549677,64.06998727852121,80.13708725855994,-657.1093833556223,0.1583507372264416,64.01729766412201,80.13917864653419,-657.1069953669243,0.2111358851472846,63.96460736242464,80.14126970997933,-657.104604909527,0.26392181789035385,63.911916373517684,80.14336044886666,-657.102211983301,0.316708535457981,63.859224697489324,80.14545086316706,-657.0998165881161,0.36949603785294677,63.80653233442885,80.14754095285173,-657.0974187238434,0.42228432507688357,63.75383928442403,80.1496307178915,-657.0950183903522,0.4750733971330104,63.70114554756369,80.15172015825745,-657.092615587513,0.5278632540234635
